Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
01/09/2022 19:58,118190,806B35030,118190,806B35030,1451.11,Ruble,1451.11,Ruble,Reinvestment,0
06/09/2022 12:33,18196,80F016320,20822,80F016500,3010.68,Yuan,3010.68,Yuan,ACH,1
11/09/2022 13:34,1601,811099C90,27755,80A2DF610,16862.56,Australian Dollar,16862.56,Australian Dollar,ACH,1
01/09/2022 05:01,21940,801A4FDB0,21940,801A4FDB0,137770.72,US Dollar,137770.72,US Dollar,Reinvestment,0
01/09/2022 05:26,21575,8077F85D0,25981,80984DEE0,324.87,US Dollar,324.87,US Dollar,Cash,0
05/09/2022 10:14,4,800367070,22758,8025BFA10,391.44,Euro,391.44,Euro,ACH,1
01/09/2022 19:39,116781,806AEC200,217096,8074B26B0,101593.28,Ruble,101593.28,Ruble,Cash,0
01/09/2022 05:14,4866,801EAA240,236418,80E0B31C0,645,US Dollar,645,US Dollar,Credit Card,0
01/09/2022 00:17,1674,801009860,1674,801009860,17.29,US Dollar,17.29,US Dollar,Reinvestment,0
02/09/2022 05:48,15,803B24460,238845,80EACA880,12060.27,Swiss Franc,12060.27,Swiss Franc,ACH,1
01/09/2022 19:49,16649,806BE1CC0,16649,806BE1CC0,307.5,Ruble,307.5,Ruble,Reinvestment,0
04/09/2022 23:23,125305,809817AD0,225454,809817B20,1462.47,Canadian Dollar,1462.47,Canadian Dollar,ACH,1
05/09/2022 17:05,138395,80FC30F10,142023,80FC30F60,273.34,Swiss Franc,273.34,Swiss Franc,ACH,1
06/09/2022 12:40,1674,8004723C0,410,80098DC70,16237.76,Euro,16237.76,Euro,ACH,1
08/09/2022 14:31,119,811C597B0,222,811B83280,51315.83,Saudi Riyal,51315.83,Saudi Riyal,ACH,1
01/09/2022 05:04,2591,80091F8F0,12359,80BF2B380,6328.16,US Dollar,6328.16,US Dollar,Credit Card,0
07/09/2022 08:26,6129,80349D400,139793,80EB1AA20,6260.67,Swiss Franc,6260.67,Swiss Franc,ACH,1
04/09/2022 05:29,70,1004286A8,1916,802DEDF50,17071.79,Euro,17071.79,Euro,Cheque,1
01/09/2022 19:37,70,1004287C8,116904,806665730,2721.23,Ruble,2721.23,Ruble,Credit Card,0
04/09/2022 10:11,25202,8096C6720,214615,8075AC7C0,2952.4,US Dollar,2952.4,US Dollar,ACH,1
01/09/2022 19:56,214050,805E3F1D0,214050,805E3F1D0,125865.42,Rupee,125865.42,Rupee,Reinvestment,0
01/09/2022 19:33,211,80009B830,220541,807C4FA00,599.56,UK Pound,599.56,UK Pound,Credit Card,0
01/09/2022 05:12,23885,801932D50,17327,802EEED10,203.71,US Dollar,203.71,US Dollar,Cheque,0
06/09/2022 00:14,70,1004286A8,27402,80B1B5720,134013.14,Euro,134013.14,Euro,Cheque,1
10/09/2022 07:57,21615,80B0F1830,15085,81121FAB0,16280.79,US Dollar,16280.79,US Dollar,ACH,1
04/09/2022 11:44,251264,812D1B280,48308,811ED7DF0,66719.61,Saudi Riyal,66719.61,Saudi Riyal,ACH,1
05/09/2022 13:30,16,8050B7870,144639,8109C87A0,34738.38,Shekel,34738.38,Shekel,ACH,1
02/09/2022 19:28,70,1004286A8,2591,80A1C7710,2422.24,Euro,2422.24,Euro,Cheque,1
01/09/2022 05:19,70,100428660,129470,80D39C740,33445.92,US Dollar,33445.92,US Dollar,Cheque,0
14/09/2022 10:56,14099,8018031B0,117,80F219920,3357.96,Swiss Franc,3357.96,Swiss Franc,ACH,1
01/09/2022 00:18,1,80021DCF0,1588,803E29FE0,209.99,US Dollar,209.99,US Dollar,Credit Card,0
04/09/2022 14:39,70,1004286A8,20,8024F0980,44.87,Euro,44.87,Euro,Credit Card,1
01/09/2022 05:08,17401,8086D4C30,17401,8086D4C30,118106.99,US Dollar,118106.99,US Dollar,Reinvestment,0
01/09/2022 00:09,220,800154160,220,800154160,8026.78,US Dollar,8026.78,US Dollar,Reinvestment,0
01/09/2022 05:19,8771,806769FC0,8771,806769FC0,18.92,US Dollar,18.92,US Dollar,Reinvestment,0
01/09/2022 05:23,795,80331A9A0,795,80331A9A0,13229782.16,US Dollar,13229782.16,US Dollar,Reinvestment,0
01/09/2022 05:00,513,800FF6CC0,22205,803175400,325.76,US Dollar,325.76,US Dollar,Cash,0
05/09/2022 03:48,70,1004286A8,23555,807B06D50,37.02,Euro,37.02,Euro,Credit Card,1
07/09/2022 13:33,20,8000635D0,11,80005F430,335.18,Euro,335.18,Euro,ACH,1
15/09/2022 13:55,48309,811C599A0,48309,811C599A0,46862.34,Saudi Riyal,46862.34,Saudi Riyal,ACH,1
01/09/2022 19:58,15895,805CFECA0,13078,805CFE110,99977.2,Rupee,99977.2,Rupee,ACH,0
06/09/2022 05:02,28416,80AF84530,26174,809CC4600,13024965.19,Canadian Dollar,13024965.19,Canadian Dollar,ACH,1
05/09/2022 08:22,18511,803C1D400,26174,809CC4600,19962.06,Canadian Dollar,19962.06,Canadian Dollar,ACH,1
08/09/2022 14:24,70,100428660,24515,80D7F8DD0,3414.04,US Dollar,3414.04,US Dollar,Credit Card,1
08/09/2022 05:00,5175,80416BDE0,8539,80416BE80,302.78,Euro,302.78,Euro,ACH,1
01/09/2022 19:48,17120,8065EA2A0,116904,80705E5E0,126450.07,Ruble,126450.07,Ruble,Cheque,0
01/09/2022 05:23,10,801DBC100,21174,8055D9060,49.76,US Dollar,49.76,US Dollar,Cheque,0
06/09/2022 21:57,5836,80DEE3B40,2591,801A8B2F0,2460.27,Euro,2460.27,Euro,ACH,1
01/09/2022 00:04,1,80018BE30,1,80018BE30,15.9,US Dollar,15.9,US Dollar,Reinvestment,0
01/09/2022 00:10,12,8001CB7C0,213704,808ED71C0,36.35,US Dollar,36.35,US Dollar,Credit Card,0
13/09/2022 10:42,4403,80F962B10,21142,8080CCA70,15643.65,Euro,15643.65,Euro,ACH,1
07/09/2022 19:51,12,8001555A0,20,800155690,113.06,Euro,113.06,Euro,ACH,1
11/09/2022 19:33,410,8003AA6D0,22,8000EE420,280.84,Euro,280.84,Euro,ACH,1
04/09/2022 10:52,20486,807EF78D0,27637,803B7F120,157841439.3,US Dollar,157841439.3,US Dollar,ACH,1
01/09/2022 05:24,16333,805EB1080,5140,80B68E4C0,228.6,US Dollar,228.6,US Dollar,Cheque,0
07/09/2022 09:51,1522,800C68D20,4,8007C5C80,122518.04,Yuan,122518.04,Yuan,ACH,1
01/09/2022 05:12,20226,80889C6C0,2952,8088CBBC0,221124,US Dollar,221124,US Dollar,Cheque,0
01/09/2022 05:03,21550,800CC1F50,19329,80D1774C0,1867.72,US Dollar,1867.72,US Dollar,Credit Card,0
01/09/2022 00:25,1665,80152E780,15625,81173FE50,5.87,US Dollar,5.87,US Dollar,Credit Card,0
01/09/2022 00:01,12,8001E0E20,12,8001E0E20,822.7,US Dollar,822.7,US Dollar,Reinvestment,0
01/09/2022 00:07,1,8002C4C10,1,8002C4C10,17123.99,US Dollar,17123.99,US Dollar,Reinvestment,0
01/09/2022 05:00,70,100428660,11904,80C0C1750,245.11,US Dollar,245.11,US Dollar,Cheque,0
01/09/2022 00:27,1362,800251DA0,1362,800251DA0,305187.69,US Dollar,305187.69,US Dollar,Reinvestment,0
09/09/2022 15:11,410,80023E0E0,11,8000EFAF0,12614.29,Euro,12614.29,Euro,ACH,1
01/09/2022 19:32,17554,806EE9000,17554,8070AE780,12921.4,Ruble,12921.4,Ruble,Cheque,0
01/09/2022 19:36,220504,8076F7E90,120292,8080E55D0,351.02,UK Pound,351.02,UK Pound,Cheque,0
01/09/2022 00:19,1,800140320,1,800140320,7.85,US Dollar,7.85,US Dollar,Reinvestment,0
09/09/2022 18:49,27621,80A3515A0,27621,80A351640,5063.43,Australian Dollar,5063.43,Australian Dollar,ACH,1
01/09/2022 05:21,15916,808463BA0,130219,80C6EE5D0,244.72,US Dollar,244.72,US Dollar,Cheque,0
07/09/2022 06:36,14325,806786D60,21550,806788380,2327.05,US Dollar,2327.05,US Dollar,ACH,1
01/09/2022 05:15,10,80AE753B0,10,80AE753B0,4016657.59,US Dollar,4016657.59,US Dollar,Reinvestment,0
01/09/2022 19:38,121580,8086BC070,121580,8086BC070,3.27,UK Pound,3.27,UK Pound,Reinvestment,0
01/09/2022 05:28,11471,802372130,219184,8072E8660,1235.51,US Dollar,1235.51,US Dollar,Credit Card,0
01/09/2022 05:11,2824,809F84250,2824,809F84250,14.49,US Dollar,14.49,US Dollar,Reinvestment,0
01/09/2022 05:16,21360,809C08810,21360,809C08810,4128.58,US Dollar,4128.58,US Dollar,Reinvestment,0
01/09/2022 19:31,16649,806F73560,17120,807490D10,61715.98,Ruble,61715.98,Ruble,Credit Card,0
01/09/2022 05:17,115249,80742C880,115249,80742C880,16.16,US Dollar,16.16,US Dollar,Reinvestment,0
01/09/2022 18:40,18405,806DA0590,26442,80AEBECB0,9031.93,US Dollar,9031.93,US Dollar,ACH,1
01/09/2022 05:29,111443,808FE2BC0,11899,8094AAE60,343.53,US Dollar,343.53,US Dollar,ACH,0
09/09/2022 12:12,21611,808D6F2D0,1299,80B5B1FA0,15690.03,Euro,15690.03,Euro,ACH,1
01/09/2022 05:20,16333,8045BBA20,11899,805F406C0,20297.36,US Dollar,20297.36,US Dollar,Credit Card,0
08/09/2022 12:52,3698,80DF83250,11,800924840,6063.36,Euro,6063.36,Euro,ACH,1
01/09/2022 05:26,125699,80DC8EED0,125699,80DC8EED0,10.56,US Dollar,10.56,US Dollar,Reinvestment,0
01/09/2022 00:28,1292,8001625D0,1292,8001625D0,10527.86,US Dollar,10527.86,US Dollar,Reinvestment,0
03/09/2022 10:27,1522,800350450,1547,800380FE0,135.78,Euro,135.78,Euro,ACH,1
01/09/2022 00:11,1362,8019FB070,1362,8019FB070,3.89,US Dollar,3.89,US Dollar,Reinvestment,0
01/09/2022 00:18,10,8001CC420,10,8001CC420,21.14,US Dollar,21.14,US Dollar,Reinvestment,0
10/09/2022 14:38,4403,80F962B10,11056,800865880,2127.42,Euro,2127.42,Euro,ACH,1
01/09/2022 19:56,70,100428810,220541,807F83420,11026.3,UK Pound,11026.3,UK Pound,Credit Card,0
01/09/2022 05:15,5394,804276540,29279,804276590,1576.76,US Dollar,1576.76,US Dollar,ACH,0
01/09/2022 05:14,6276,80A07D100,2454,80E0E0D50,30862.46,US Dollar,30862.46,US Dollar,Cheque,0
04/09/2022 15:40,18549,803D5CB10,795,803D5CCA0,2918.63,US Dollar,2918.63,US Dollar,ACH,1
01/09/2022 00:06,3246,80013C320,3246,80013C320,79.96,US Dollar,79.96,US Dollar,Reinvestment,0
01/09/2022 19:37,22091,80867FA00,22091,80867FA00,7.43,UK Pound,7.43,UK Pound,Reinvestment,0
08/09/2022 15:17,70,1004286A8,6052,803B9D2A0,90.17,Euro,90.17,Euro,Credit Card,1
01/09/2022 00:13,1,800253C40,1,800253C40,81781.47,US Dollar,81781.47,US Dollar,Reinvestment,0
01/09/2022 05:23,21258,802ED5130,1411,8032B4A70,4183.81,US Dollar,4183.81,US Dollar,Credit Card,0
09/09/2022 16:47,1665,813E8EF20,7548,813E8F280,1287.54,Euro,1287.54,Euro,ACH,1
01/09/2022 05:02,1686,802CCF700,11296,803213B70,11173.44,US Dollar,11173.44,US Dollar,Cheque,0
02/09/2022 11:54,70,100428660,2845,80115AE30,939548.06,US Dollar,939548.06,US Dollar,Cash,1
01/09/2022 05:19,3420,803B2D9F0,8595,8056F5D00,681.06,US Dollar,681.06,US Dollar,Credit Card,0
04/09/2022 07:12,16643,8042BFA00,4726,80E12A290,8012.6,US Dollar,8012.6,US Dollar,ACH,1
01/09/2022 00:02,12,8000F5030,12,8000F5030,2806.97,US Dollar,2806.97,US Dollar,Reinvestment,0
05/09/2022 00:58,9679,804688C10,11687,8046894F0,378943.66,Yen,378943.66,Yen,ACH,1
01/09/2022 18:18,11974,8011D4F20,4503,811A9BD00,3154.73,US Dollar,3154.73,US Dollar,ACH,1
01/09/2022 06:22,70,100428660,23537,806A3C0D0,1303.29,US Dollar,1303.29,US Dollar,Cash,1
04/09/2022 03:06,44565,811913B90,247207,811914220,1493.97,Shekel,1493.97,Shekel,ACH,1
01/09/2022 00:15,220,8001357A0,220,8001357A0,696724.12,US Dollar,696724.12,US Dollar,Reinvestment,0
05/09/2022 11:09,44873,810B9DF70,137218,80E46A430,8151.65,Swiss Franc,8151.65,Swiss Franc,ACH,1
01/09/2022 19:57,287,806DA7A80,287,806DA7A80,1025.24,Ruble,1025.24,Ruble,Reinvestment,0
03/09/2022 19:06,70,100428660,4523,8033A0A30,3478.54,US Dollar,3478.54,US Dollar,Credit Card,1
09/09/2022 11:21,49365,812A09D40,119,812A09CF0,51319.73,Saudi Riyal,51319.73,Saudi Riyal,ACH,1
06/09/2022 01:31,218755,80DA98640,7042,803173180,15470.78,US Dollar,15470.78,US Dollar,ACH,1
01/09/2022 05:23,319837,80A082230,319837,80A082230,1318.87,US Dollar,1318.87,US Dollar,Reinvestment,0
01/09/2022 05:06,213952,80B908A40,28827,80E1E2EF0,406.65,US Dollar,406.65,US Dollar,Credit Card,0
01/09/2022 19:48,17491,806B79E70,17491,806B79E70,1448.64,Ruble,1448.64,Ruble,Reinvestment,0
01/09/2022 19:55,28,806F068D0,28,806F068D0,23784.05,Ruble,23784.05,Ruble,Reinvestment,0
01/09/2022 00:21,1,8001545F0,1,8001545F0,10.75,US Dollar,10.75,US Dollar,Reinvestment,0
01/09/2022 05:04,1362,800F297D0,28800,806726F70,504.84,US Dollar,504.84,US Dollar,ACH,0
04/09/2022 01:34,239692,80EA93ED0,1124,8079EC940,25434.28,US Dollar,25434.28,US Dollar,ACH,1
07/09/2022 18:25,1,80054A7C0,7042,803173180,6348.74,US Dollar,6348.74,US Dollar,ACH,1
01/09/2022 05:12,17729,8032F5EE0,15980,8099EF790,2747.91,US Dollar,2747.91,US Dollar,Credit Card,0
08/09/2022 12:53,115656,810F60C80,248857,811D70040,23548.82,Saudi Riyal,23548.82,Saudi Riyal,ACH,1
01/09/2022 05:06,22164,804D13320,22164,804D13320,9.16,US Dollar,9.16,US Dollar,Reinvestment,0
07/09/2022 05:24,16788,80F8D3C10,115159,80F8D3C60,1954.3,US Dollar,1954.3,US Dollar,ACH,1
11/09/2022 09:57,218885,80FDA84F0,4726,802E2AD70,1086.41,US Dollar,1086.41,US Dollar,ACH,1
08/09/2022 06:10,22575,808C0E7A0,1547,8028F2650,6354.61,Euro,6354.61,Euro,ACH,1
04/09/2022 11:36,24515,80EBB2100,111764,8091C3710,13669.06,US Dollar,13669.06,US Dollar,ACH,1
01/09/2022 05:27,15723,802FBC260,15723,802FBC260,8692.54,US Dollar,8692.54,US Dollar,Reinvestment,0
06/09/2022 19:02,1299,8009D3030,1267,80365F070,81855.54,Yuan,81855.54,Yuan,ACH,1
01/09/2022 05:14,3149,80B454690,19729,80E19CE60,158.01,US Dollar,158.01,US Dollar,Credit Card,0
01/09/2022 19:47,71,804BE11F0,13184,805975CF0,12467.83,Rupee,12467.83,Rupee,Credit Card,0
01/09/2022 05:27,35818,803311530,35818,803311530,34046.68,US Dollar,34046.68,US Dollar,Reinvestment,0
08/09/2022 00:47,701,800619700,410,80098DC70,11687.84,Euro,11687.84,Euro,ACH,1
09/09/2022 12:56,13554,8018BB080,1490,8018B5A10,3228.2,Euro,3228.2,Euro,ACH,1
01/09/2022 00:10,10,8001EB460,10,8001EB460,15.49,US Dollar,15.49,US Dollar,Reinvestment,0
01/09/2022 00:12,12,80025BBB0,12,80025BBB0,433824.59,US Dollar,433824.59,US Dollar,Reinvestment,0
01/09/2022 05:14,1411,80491CDF0,25075,80A266340,34062.73,US Dollar,34062.73,US Dollar,Cheque,0
01/09/2022 05:02,1688,8005A0D10,18902,8043C5AA0,204.99,US Dollar,204.99,US Dollar,Credit Card,0
01/09/2022 19:51,13029,80503C040,14381,80597FE90,62820.49,Rupee,62820.49,Rupee,Credit Card,0
01/09/2022 05:25,25981,8088AF280,25981,8088AF280,15.53,US Dollar,15.53,US Dollar,Reinvestment,0
02/09/2022 00:19,21575,8030FFBE0,6010,8030FFD20,639.84,US Dollar,639.84,US Dollar,ACH,1
01/09/2022 19:31,9,806BFCA60,9,806BFCA60,1186.44,Ruble,1186.44,Ruble,Reinvestment,0
01/09/2022 05:10,1068,80E2FF4F0,1068,80E2FF4F0,38048.82,US Dollar,38048.82,US Dollar,Reinvestment,0
10/09/2022 02:59,5425,807982750,28183,807341220,12698.47,Euro,12698.47,Euro,ACH,1
03/09/2022 20:16,25113,80953F350,214,80953F620,4898.6,Canadian Dollar,4898.6,Canadian Dollar,ACH,1
01/09/2022 19:32,10,806EA6920,10,806EA6920,73132.29,Ruble,73132.29,Ruble,Reinvestment,0
01/09/2022 00:22,12,80011B620,12,80011B620,11142.82,US Dollar,11142.82,US Dollar,Reinvestment,0
01/09/2022 00:07,1,8001A6A40,9482,80FEA8C70,165.1,US Dollar,165.1,US Dollar,Credit Card,0
01/09/2022 19:40,16787,8061AFAC0,16787,8061AFAC0,1108.2,Ruble,1108.2,Ruble,Reinvestment,0
01/09/2022 05:21,6010,80C81A180,6010,80C81A180,4314.37,US Dollar,4314.37,US Dollar,Reinvestment,0
01/09/2022 05:10,11296,8034C6AD0,8771,8041683A0,917.15,US Dollar,917.15,US Dollar,Cheque,0
01/09/2022 05:07,319248,806FDA830,319248,806FDA830,34222.6,US Dollar,34222.6,US Dollar,Reinvestment,0
01/09/2022 00:17,10,8002670F0,10,8002670F0,5.88,US Dollar,5.88,US Dollar,Reinvestment,0
01/09/2022 05:05,4242,80DA4E380,234347,80DAA12D0,141.45,US Dollar,141.45,US Dollar,ACH,0
08/09/2022 08:30,12,800146B60,27637,8037983D0,11834.17,US Dollar,11834.17,US Dollar,ACH,1
01/09/2022 19:31,70,100428810,220572,807F91EF0,1844.89,UK Pound,1844.89,UK Pound,Credit Card,0
01/09/2022 05:18,123390,80E1B9940,123390,80E1B9940,11.96,US Dollar,11.96,US Dollar,Reinvestment,0
01/09/2022 05:08,13037,8012B08B0,14077,806006F80,113135.96,US Dollar,113135.96,US Dollar,Cash,0
01/09/2022 05:22,1124,801715200,1,803061390,90.45,US Dollar,90.45,US Dollar,Cheque,0
01/09/2022 05:00,2053,80558EB30,27444,80B470F10,5738391.69,US Dollar,5738391.69,US Dollar,Cheque,0
01/09/2022 19:30,287,8060AF840,116843,806591160,14568.51,Ruble,14568.51,Ruble,Cheque,0
01/09/2022 05:01,4523,805FABD10,220,808FDE640,1806.31,US Dollar,1806.31,US Dollar,Cheque,0
01/09/2022 05:02,21813,80C349B70,21813,80C349B70,106464.06,US Dollar,106464.06,US Dollar,Reinvestment,0
05/09/2022 20:50,70,100428660,231490,811E1EF40,38.09,US Dollar,38.09,US Dollar,Cheque,1
01/09/2022 05:16,1467,8008EFB10,1588,80E0C4350,26170.73,US Dollar,26170.73,US Dollar,Cheque,0
01/09/2022 05:16,1362,800D1FD30,16109,808D6BF50,1124340.58,US Dollar,1124340.58,US Dollar,Cash,0
01/09/2022 00:04,10,800118D50,12,8002B7700,13881.19,US Dollar,13881.19,US Dollar,Cash,0
09/09/2022 13:48,13327,808DE79E0,10232,808DE7DE0,4810.83,US Dollar,4810.83,US Dollar,ACH,1
08/09/2022 13:23,12719,803F3B480,11904,803F3B610,377.58,US Dollar,377.58,US Dollar,ACH,1
10/09/2022 04:52,70,100428978,40404,80FB0EB90,3242.44,Swiss Franc,3242.44,Swiss Franc,Cheque,1
01/09/2022 05:22,70,100428660,3242,80BD62CB0,117.67,US Dollar,117.67,US Dollar,Cheque,0
03/09/2022 13:34,25547,80B8905B0,16606,80B8906A0,1064.66,US Dollar,1064.66,US Dollar,ACH,1
01/09/2022 05:12,25547,8034D1800,12,804CB7920,161.09,US Dollar,161.09,US Dollar,Cheque,0
11/09/2022 14:27,23842,804DE3CB0,14804,806698470,9205.63,US Dollar,9205.63,US Dollar,ACH,1
13/09/2022 21:04,4726,802E2AD70,48211,811BCBB70,34810.51,Saudi Riyal,34810.51,Saudi Riyal,ACH,1
09/09/2022 23:57,70,1004289C0,44866,81149A400,3674.88,Shekel,3674.88,Shekel,Cash,1
01/09/2022 05:12,1588,80093CC50,30775,80B462AD0,10009.33,US Dollar,10009.33,US Dollar,Cheque,0
01/09/2022 05:27,70,100428660,12979,80B48E8A0,3398.58,US Dollar,3398.58,US Dollar,Credit Card,0
01/09/2022 05:00,15085,806A99230,15085,806A99230,4.6,US Dollar,4.6,US Dollar,Reinvestment,0
01/09/2022 05:07,70,100428660,27564,80DA2C760,9082.42,US Dollar,9082.42,US Dollar,Cheque,0
01/09/2022 05:26,3229,807204AB0,28255,80D53F060,552081.93,US Dollar,552081.93,US Dollar,ACH,0
01/09/2022 19:31,7,80766C2F0,220541,8076F9AA0,182.24,UK Pound,182.24,UK Pound,Cheque,0
01/09/2022 05:13,13432,8062BFD20,13432,8062BFD20,13.1,US Dollar,13.1,US Dollar,Reinvestment,0
09/09/2022 15:58,222697,8087F4940,15085,81121FAB0,17049.76,US Dollar,17049.76,US Dollar,ACH,1
04/09/2022 18:44,238845,80F499130,4523,801BCE220,18395.73,US Dollar,18395.73,US Dollar,ACH,1
06/09/2022 01:29,138010,80F7EFBE0,21258,8007A8600,8044.24,US Dollar,8044.24,US Dollar,ACH,1
01/09/2022 19:44,1,8000EEE80,1,8000EEE80,9834.82,UK Pound,12703.2,US Dollar,ACH,0
01/09/2022 19:31,16649,807011DF0,16649,807011DF0,7297251.75,Ruble,7297251.75,Ruble,Reinvestment,0
01/09/2022 19:34,318644,806C54000,118202,806C8A580,0.5,Ruble,0.5,Ruble,Cheque,0
03/09/2022 19:15,222268,8087B9410,5836,804853540,8424.43,US Dollar,8424.43,US Dollar,ACH,1
01/09/2022 19:35,26,80836B0A0,222773,808471DB0,1467.5,UK Pound,1467.5,UK Pound,Cheque,0
06/09/2022 17:14,247415,8130B5250,36056,8143E6700,1416.46,US Dollar,1416.46,US Dollar,ACH,1
01/09/2022 05:26,10,803F09D20,13037,806A0F990,15231.48,US Dollar,15231.48,US Dollar,Credit Card,0
04/09/2022 11:09,12,80026DD70,11,800065CB0,11349.2,Euro,11349.2,Euro,ACH,1
07/09/2022 10:55,23,8002997C0,220,80010C100,6743.1,US Dollar,6743.1,US Dollar,ACH,1
01/09/2022 19:56,220572,807F73200,220572,807F73200,17.94,UK Pound,17.94,UK Pound,Reinvestment,0
01/09/2022 05:00,223041,80E34EF10,223041,80E34EF10,2244857.03,US Dollar,2244857.03,US Dollar,Reinvestment,0
01/09/2022 22:26,48309,811C599A0,119,811C597B0,48972.89,Saudi Riyal,48972.89,Saudi Riyal,ACH,1
01/09/2022 05:04,19535,803CADB70,1068,80495D150,74,US Dollar,74,US Dollar,Credit Card,0
02/09/2022 14:40,13184,804CC1120,13157,804CC11C0,249856.71,Rupee,249856.71,Rupee,ACH,1
01/09/2022 05:19,1853,8012CFC40,11974,8031EE5C0,61.99,US Dollar,61.99,US Dollar,ACH,0
01/09/2022 05:06,220,8023F2300,11296,80416A690,129.41,US Dollar,129.41,US Dollar,Cheque,0
08/09/2022 04:16,19535,80D655A00,701,8013F0350,14793.78,US Dollar,14793.78,US Dollar,ACH,1
01/09/2022 05:10,114674,807F54B00,114674,807F54B00,5.12,US Dollar,5.12,US Dollar,Reinvestment,0
09/09/2022 09:49,70,1004286A8,11056,800E46A40,24605.11,Euro,24605.11,Euro,Cheque,1
01/09/2022 05:16,70,100428660,13037,80D7BFBE0,5170909.65,US Dollar,5170909.65,US Dollar,Cash,0
01/09/2022 05:18,11405,809B6CC50,11405,809B6CC50,4.09,US Dollar,4.09,US Dollar,Reinvestment,0
03/09/2022 18:05,13959,805A70E00,117698,8068FD9F0,5336.46,Euro,5336.46,Euro,ACH,1
01/09/2022 00:22,1420,80026D530,1420,80026D530,17907.41,US Dollar,17907.41,US Dollar,Reinvestment,0
06/09/2022 13:36,16678,806F82460,219205,806F828F0,47069.89,Ruble,47069.89,Ruble,ACH,1
01/09/2022 05:25,18819,80DE9E2C0,18819,80DE9E2C0,592707.64,US Dollar,592707.64,US Dollar,Reinvestment,0
06/09/2022 02:28,10441,80EBE2F00,12,8010D4440,14746.07,US Dollar,14746.07,US Dollar,ACH,1
01/09/2022 05:20,13917,8067BFA30,15980,807DA56E0,651080.72,US Dollar,651080.72,US Dollar,Cheque,0
07/09/2022 09:03,222268,808AE2130,15,80C446BA0,1831181.62,Yen,1831181.62,Yen,ACH,1
05/09/2022 19:45,137888,80DFCA010,19535,80B18E250,1316.39,US Dollar,1316.39,US Dollar,ACH,1
01/09/2022 00:08,1362,8001EC0F0,1362,8001EC0F0,3540.13,US Dollar,3540.13,US Dollar,Reinvestment,0
09/09/2022 15:17,1362,8067576D0,18511,811CCBB50,1545152.08,US Dollar,1545152.08,US Dollar,ACH,1
06/09/2022 12:46,1502,802BCC6E0,6030,802BCCD90,345.09,Euro,345.09,Euro,ACH,1
01/09/2022 19:32,26,80768D310,120292,807C610D0,848.76,UK Pound,848.76,UK Pound,Credit Card,0
01/09/2022 00:17,70,100428660,152980,8140702D0,6892.43,US Dollar,6892.43,US Dollar,Credit Card,1
07/09/2022 16:03,18067,80E45CEA0,25866,80E27AA10,149.94,Euro,149.94,Euro,ACH,1
08/09/2022 16:22,15040,8111CA220,38478,80EDE0B20,1399.61,Swiss Franc,1399.61,Swiss Franc,ACH,1
01/09/2022 05:12,6179,8027D4D50,231004,80E3D5290,2591.69,US Dollar,2591.69,US Dollar,Cheque,0
04/09/2022 16:38,132523,80CA77970,125906,80E11E6A0,3051.99,US Dollar,3051.99,US Dollar,ACH,1
01/09/2022 00:09,1420,80028BC30,1420,80028BC30,22796.42,US Dollar,22796.42,US Dollar,Reinvestment,0
05/09/2022 02:48,26,80869DF30,110057,803FBD610,1653860.8,Yen,1653860.8,Yen,ACH,1
09/09/2022 17:05,214050,8053C9410,13184,8053CBEC0,11531.31,Rupee,11531.31,Rupee,ACH,1
01/09/2022 05:28,221374,80DA52F30,234347,80DAA12D0,1603.49,US Dollar,1603.49,US Dollar,ACH,0
07/09/2022 06:39,25637,8023202B0,10099,803E0FC70,551939.94,Yen,551939.94,Yen,ACH,1
02/09/2022 01:10,43818,8102394B0,245993,810DF3480,19892.08,US Dollar,19892.08,US Dollar,ACH,1
01/09/2022 05:09,22345,8024684F0,19474,807577300,6037.19,US Dollar,6037.19,US Dollar,Credit Card,0
01/09/2022 05:18,220083,8081207F0,220083,8081207F0,3.16,US Dollar,3.16,US Dollar,Reinvestment,0
08/09/2022 11:48,135981,80F984C70,15,80AD70170,26869.64,Australian Dollar,26869.64,Australian Dollar,ACH,1
01/09/2022 05:17,10,800947560,213952,80D2819B0,3225.1,US Dollar,3225.1,US Dollar,ACH,0
01/09/2022 09:46,70,100428738,19925,803FA2490,24601.08,Yen,24601.08,Yen,Credit Card,1
01/09/2022 19:56,116425,8061FDA50,16792,806B0D210,68607,Ruble,68607,Ruble,Cheque,0
05/09/2022 20:29,24850,8028DCAE0,112931,805D4C850,214491.64,Rupee,214491.64,Rupee,ACH,1
10/09/2022 16:14,70,100428660,111764,8078F20E0,117.89,US Dollar,117.89,US Dollar,Cheque,1
01/09/2022 05:25,1068,80239AA70,15625,80C13EC10,7081.47,US Dollar,7081.47,US Dollar,Cheque,0
01/09/2022 05:23,513,801623CC0,17400,809FC9620,190.41,US Dollar,190.41,US Dollar,Credit Card,0
01/09/2022 05:27,2454,8019BE660,14325,80B2F45C0,337.64,US Dollar,337.64,US Dollar,Credit Card,0
04/09/2022 19:36,238038,811FE25E0,14325,811FE2900,521.49,US Dollar,521.49,US Dollar,ACH,1
